iyear,eventid,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1996,199601040001,1,4,,0,,167,Russia,9,Eastern Europe,Chechnya,Khankala,43.298512,45.782906,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",,Russian Military,167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,6,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601040002,1,4,,0,,167,Russia,9,Eastern Europe,Dagestan,Khasavyurt district,43.390031,46.616657,3,1,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,3,Police,,,,police,167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Small caliber,2,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601040003,1,4,,0,,186,Sri Lanka,6,South Asia,Eastern,Kalmunai,7.414383,81.830633,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,90,Telephone/Telegraph,Govt,Telephone exchange,186,Sri Lanka,,,,,,,,,,,,,,,,,Liberation Tigers of Tamil Eelam (LTTE),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601040004,1,4,,0,,36,Cambodia,5,Southeast Asia,Banteay Meanchey,Poipet,13.65,102.566667,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,unknown,town,36,Cambodia,,,,,,,,,,,,,,,,,Khmer Rouge,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Artillery,4,,,16,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601040005,1,4,,0,,45,Colombia,3,South America,Choco,Unguia,8.04053,-77.09336,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),government,police airplane,45,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Bazooka,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601040006,1,4,,0,,69,France,8,Western Europe,Corsica,Ajaccio,41.930607,8.742907,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,,Govt OFC,69,France,,,,,,,,,,,,,,,,,Corsican National Liberation Front (FLNC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601050001,1,5,,0,,142,Netherlands,8,Western Europe,Overijssel,Deventer,52.26008,6.164839,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,Unk,Bank (Turk),209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1996,199601050002,1,5,,0,,142,Netherlands,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46,Embassy/Consulate,unknown,Turkish Consulate,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1996,199601050003,1,5,,0,,142,Netherlands,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46,Embassy/Consulate,unknown,Turk Cultural Club,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1996,199601050005,1,5,,0,,186,Sri Lanka,6,South Asia,Eastern,Trincomalee,8.577826,81.218719,1,1,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Unk,Tamil males,186,Sri Lanka,,,,,,,,,,,,,,,,,Liberation Tigers of Tamil Eelam (LTTE),Pistol Gang,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601050006,1,5,,0,,217,United States,1,North America,District of Columbia,Washington,38.908642,-77.015381,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,,Attorney representing widow of Leftist guerilla,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601050007,1,5,,0,,69,France,8,Western Europe,Corsica,Macinaggio,42.958448,9.450356,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,French Military Vacation Camp,69,France,,,,,,,,,,,,,,,,,Corsican National Liberation Front (FLNC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601050008,1,5,,0,,75,Germany,8,Western Europe,North Rhine-Westphalia,Cologne,50.940664,6.959912,1,0,,,1,1,1,-9,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,,2 Turkish Banks / 1 Travel Agency,209,Turkey,,,,,,,,,,,,,,,,,Turkish Leftists,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,"199601050008, 199601050009, 199601050010, 199601050011, 199601050012"
1996,199601050009,1,5,,0,,75,Germany,8,Western Europe,North Rhine-Westphalia,Cologne,50.940664,6.959912,1,0,,,1,1,1,-9,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,,2 Turkish Banks / 1 Travel Agency,209,Turkey,,,,,,,,,,,,,,,,,Turkish Leftists,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,"199601050009, 199601050008, 199601050010, 199601050011, 199601050012"
1996,199601050010,1,5,,0,,75,Germany,8,Western Europe,North Rhine-Westphalia,Cologne,50.940664,6.959912,1,0,,,1,1,1,-9,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,,2 Turkish Banks / 1 Travel Agency,209,Turkey,,,,,,,,,,,,,,,,,Turkish Leftists,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,"199601050010, 199601050008, 199601050009, 199601050011, 199601050012"
1996,199601050011,1,5,,0,,75,Germany,8,Western Europe,North Rhine-Westphalia,Cologne,50.940664,6.959912,1,0,,,1,1,1,-9,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,,2 Turkish Banks / 1 Travel Agency,209,Turkey,,,,,,,,,,,,,,,,,Turkish Leftists,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,"199601050011, 199601050008, 199601050009, 199601050010, 199601050012"
1996,199601050012,1,5,,0,,75,Germany,8,Western Europe,North Rhine-Westphalia,Cologne,50.940664,6.959912,1,0,,,1,1,1,-9,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,,2 Turkish Banks / 1 Travel Agency,209,Turkey,,,,,,,,,,,,,,,,,Turkish Leftists,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,"199601050012, 199601050008, 199601050009, 199601050010, 199601050011"
1996,199601050013,1,5,,0,,75,Germany,8,Western Europe,Hamburg,Hamburg,53.553813,9.991586,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Unk,Turk Travel Agency,209,Turkey,,,,,,,,,,,,,,,,,Turkish Leftists,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1996,199601050014,1,5,,0,,75,Germany,8,Western Europe,Rhineland-Palatinate,Bruehl,49.395084,8.534673,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,,Turkish Travel Agency,209,Turkey,,,,,,,,,,,,,,,,,Turkish Leftists,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1996,199601050015,1,5,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,6,Airports & Aircraft,43,Airline Officer/Personnel,Turkish Airlines,Turkish Airlines Offices,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers' Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,9,Melee,21,Blunt Object,,,,,,,,,,,,,Rocks,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1996,199601050016,1,5,,0,,83,Guatemala,2,Central America & Caribbean,Totonicapan,Unknown,14.979345,-91.400266,4,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,New Guatemala Democratic Front,Activists,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601050017,1,5,,0,,92,India,6,South Asia,Jammu and Kashmir,Barshala,33.20141,75.646993,1,1,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,69,Religion Identified,Unknown,Hindu villagers,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,20,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,15,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601060001,1,6,,0,,201,Taiwan,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,,,1,1,1,-9,,,0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,42,Aircraft (not at an airport),TransAsia Airways,Airbus-321,201,Taiwan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,1,1,,,,,,,,,,,,7,Fake Weapons,,,,,,,,,,,,,,,Fake bomb,0,,,0,,,0,,,,,1,194,0,,,,Taiwan,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601060002,1,6,,0,,45,Colombia,3,South America,Sucre,Tolu,9.52287,-75.5795,1,1,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,,,Ecopetrol,communications tower,45,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,3,,,5,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601060003,1,6,,0,,69,France,8,Western Europe,Corsica,Bastia,42.699997,9.447317,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),14,Judge/Attorney/Court,,Judge (govt),69,France,,,,,,,,,,,,,,,,,Corsican National Liberation Front (FLNC),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601060004,1,6,,0,,69,France,8,Western Europe,Corsica,Bastia,42.699997,9.447317,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,,Apartment bldg,69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601060005,1,6,,0,,99,Ivory Coast,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,15,Religious Figures/Institutions,85,Religious Figure,unknown,American Missionaries' Vehicle,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,2,2,4,0,,Ivory Coast,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1996,199601070001,1,7,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99,Bus (excluding tourists),Govt,Bus,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,7,,,35,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601070002,1,7,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal,Stoffelton,-29.611109,29.691018,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",,Convoy of Provincial Minister (Inkatha),183,South Africa,,,,,,,,,,,,,,,,,African National Congress (South Africa),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601070003,1,7,,0,,60,Egypt,10,Middle East & North Africa,Monufia,Salakah,30.558611,31.060833,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,3,Bank/Commerce,,Bank,60,Egypt,,,,,,,,,,,,,,,,,Al-Gama'at al-Islamiyya (IG),,,,,,,0,,,0,4,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1996,199601070004,1,7,,0,,83,Guatemala,2,Central America & Caribbean,Solola,Panajachel,14.740611,-91.159417,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,18,Tourists,97,Tourist,Unk,Tourists Lucinda Bousquet,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,2,2,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1996,199601080001,1,8,,0,,130,Mexico,1,North America,Jalisco,Perula,19.590402,-105.124303,1,0,,,0,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Unknown,US cit. and Mex. wife,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,2,,,2,,,0,,,,,0,,,,,,Mexico,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1996,199601080002,1,8,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Kabacan,7.107355,124.827773,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,unknown,Town,160,Philippines,,,,,,,,,,,,,,,,,Moro National Liberation Front (MNLF),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,4,,,60,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1996,199601080003,1,8,,0,,45,Colombia,3,South America,Arauca,Arauquita district,7.027345,-71.428555,3,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,Ecopetrol,Cano Limon-Convenas pipeline,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601080003, 199601080004"
1996,199601080004,1,8,,0,,45,Colombia,3,South America,Arauca,Arauquita district,7.027345,-71.428555,3,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,Ecopetrol,Cano Limon-Convenas pipeline,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601080004, 199601080003"
1996,199601080005,1,8,,0,,69,France,8,Western Europe,Corsica,Corte,42.309409,9.149022,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,18,Tourists,95,Tourism Travel Agency,,Tourism OFC,69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601080006,1,8,,0,,69,France,8,Western Europe,Corsica,Bastia,42.699997,9.447317,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,11,Maritime,58,Commercial Maritime,SNCM,State owned Ferry Line,69,France,,,,,,,,,,,,,,,,,Rebels,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1996,199601080007,1,8,,0,,69,France,8,Western Europe,Corsica,Unknown,41.918891,8.737554,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,unk,unk,69,France,,,,,,,,,,,,,,,,,Resistenza,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601080007, 199601080008, 199601080009, 199601080010, 199601080011, 199601080012, 199601080013, 199601080014, 199601080015, 199601080016, 199601080017, 199601080018, 199601080019, 199601080020, 199601080021, 199601080022, 199601080023, 199601080024, 199601080025, 199601080026, 199601080027, 199601080028, 199601080029, 199601080030, 199601080031, 199601080032, 199601080033, 199601080034, 199601080035, 199601080036, 199601080037, 199601080038, 199601080039, 199601080040, 199601080041, 199601080042, 199601080043, 199601080044, 199601080045, 199601080046, 199601080047, 199601080048, 199601080049, 199601080050, 199601080051, 199601080052, 199601080053"
1996,199601080008,1,8,,0,,69,France,8,Western Europe,Corsica,Unknown,41.918891,8.737554,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,unk,unk,69,France,,,,,,,,,,,,,,,,,Resistenza,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601080008, 199601080007, 199601080009, 199601080010, 199601080011, 199601080012, 199601080013, 199601080014, 199601080015, 199601080016, 199601080017, 199601080018, 199601080019, 199601080020, 199601080021, 199601080022, 199601080023, 199601080024, 199601080025, 199601080026, 199601080027, 199601080028, 199601080029, 199601080030, 199601080031, 199601080032, 199601080033, 199601080034, 199601080035, 199601080036, 199601080037, 199601080038, 199601080039, 199601080040, 199601080041, 199601080042, 199601080043, 199601080044, 199601080045, 199601080046, 199601080047, 199601080048, 199601080049, 199601080050, 199601080051, 199601080052, 199601080053"
1996,199601080009,1,8,,0,,69,France,8,Western Europe,Corsica,Unknown,41.918891,8.737554,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,unk,unk,69,France,,,,,,,,,,,,,,,,,Resistenza,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601080009, 199601080007, 199601080008, 199601080010, 199601080011, 199601080012, 199601080013, 199601080014, 199601080015, 199601080016, 199601080017, 199601080018, 199601080019, 199601080020, 199601080021, 199601080022, 199601080023, 199601080024, 199601080025, 199601080026, 199601080027, 199601080028, 199601080029, 199601080030, 199601080031, 199601080032, 199601080033, 199601080034, 199601080035, 199601080036, 199601080037, 199601080038, 199601080039, 199601080040, 199601080041, 199601080042, 199601080043, 199601080044, 199601080045, 199601080046, 199601080047, 199601080048, 199601080049, 199601080050, 199601080051, 199601080052, 199601080053"
1996,199601080010,1,8,,0,,69,France,8,Western Europe,Corsica,Unknown,41.918891,8.737554,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,unk,unk,69,France,,,,,,,,,,,,,,,,,Resistenza,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601080010, 199601080007, 199601080008, 199601080009, 199601080011, 199601080012, 199601080013, 199601080014, 199601080015, 199601080016, 199601080017, 199601080018, 199601080019, 199601080020, 199601080021, 199601080022, 199601080023, 199601080024, 199601080025, 199601080026, 199601080027, 199601080028, 199601080029, 199601080030, 199601080031, 199601080032, 199601080033, 199601080034, 199601080035, 199601080036, 199601080037, 199601080038, 199601080039, 199601080040, 199601080041, 199601080042, 199601080043, 199601080044, 199601080045, 199601080046, 199601080047, 199601080048, 199601080049, 199601080050, 199601080051, 199601080052, 199601080053"
1996,199601080011,1,8,,0,,69,France,8,Western Europe,Corsica,Unknown,41.918891,8.737554,4,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,unk,unk,69,France,,,,,,,,,,,,,,,,,Resistenza,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601080011, 199601080007, 199601080008, 199601080009, 199601080010, 199601080012, 199601080013, 199601080014, 199601080015, 199601080016, 199601080017, 199601080018, 199601080019, 199601080020, 199601080021, 199601080022, 199601080023, 199601080024, 199601080025, 199601080026, 199601080027, 199601080028, 199601080029, 199601080030, 199601080031, 199601080032, 199601080033, 199601080034, 199601080035, 199601080036, 199601080037, 199601080038, 199601080039, 199601080040, 199601080041, 199601080042, 199601080043, 199601080044, 199601080045, 199601080046, 199601080047, 199601080048, 199601080049, 199601080050, 199601080051, 199601080052, 199601080053"
